CATALOG -> LIBRARY OPAC -- Totals by All URLs
130505 thru 130505 No filters in effect
Host URL	Hits
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A02028768&jscmd=viewapi&callback=listBookEntries	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.23598.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=QznC4FCWHbOYfSPALk9UPR7LbKKya&SEQ=20130505124746	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&Search_Arg=0814-0626&SL=None&Search_Code=KISN&CNT=10	2
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A0262083450&jscmd=viewapi&callback=listBookEntries	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=061COxrSR2JlwOf7ryR6ORBjMkQ40&SEQ=20130505174857	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.1946.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=11&ti=1,11&Search%5FArg=Hooker%2C%20Joseph&Search%5FCode=NAME%5F%2B&CNT=50&REC=0&RD=0&RC=0&PID=FWXsUKWCiIk7wSKMj3aQzEAqyoob0&SEQ=20130505205535&SID=1	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.8898.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&ti=1,1&Search%5FArg=JOURNAL%20FUR%20PRAKTISCHE%20CHEMIE&Search%5FCode=JALL&CNT=50&PID=FIxW0xz4y78B_v5DrZO9_-5U8I5p&SEQ=20130505032852&SID=1	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.32062.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=cnxm8I-KS5CLkHAPYfpxA0FY5ddJ8&SEQ=20130505113521	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB12.21503.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB8.31370.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB6.8898.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.4000.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search%5FArg=washington%20%28state%29&Search%5FCode=NAME%5F&CNT=50&PID=zkhcjak05ChNdeAwplg71smOxA_IV&BROWSE=6&HC=4&SID=1	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.14266.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB6.15647.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB9.21503.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=-NZGquEvdqsSvRa6FSeYmtTPNCF2X&SEQ=20130505131932	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search%5FArg=Cascardi%2C%20Anthony&Search%5FCode=NAME%5F&CNT=50&PID=4K68-22cnZleHQvLr1xS5dXlFuu_N&BROWSE=1&HC=12&SID=2	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB17.21503.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB10.21503.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=HYiKQyp6jJ2doUpSfcPvj2qFyp0I&SEQ=20130505145504	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?BBID=1379873&DB=local	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.31370.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.8898.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=3e0Ep16oBpATsBhH9d0L7HrD-O7VI&SEQ=20130505073602	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=sIhMROT4Q0dNJlZPdxznZktXsXo86&SEQ=20130505203224	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=Myth+and+Reality+of+Espionage&Search_Code=TALL&PID=x3KdJesXMY1A4FC9pu_qay9SUPRp&SEQ=20130505153154&CNT=50&HIST=1	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?authenticate=Y&PID=bzpQmX0nUofRsRVupaQ489nCmuWxj&SEQ=20130505132433&PAGE=pbPatron	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.12131.jpg	2
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A91640946&jscmd=viewapi&callback=listBookEntries	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=Hvmx3uJcdnxmInP1T-h8Iol9bjae4&SEQ=20130505201306	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=geneva+protocol&Search_Code=FT%2A&CNT=50&HIST=0&SL=None&DB=local	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB10.2298.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB8.21266.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=fKRWu84cO6VdsRVAKmlFIuFvXaCoq&SEQ=20130505201152	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.12131.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB5.15647.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB14.21503.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=LczwvsHdrTlpm-vwhU_Wj0L7H6Ye8&SEQ=20130505190608	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.24656.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB11.2298.jpg	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=XsJM5DjqdNlrqyc_WP6JAnceleH_B&SEQ=20130505124836	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?BBRecID=6223720&PID=8r6_x16ezeLpH9ywc8AK6FGyQ5IKI&SEQ=20100907000542&v5=1	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=4KaqLYPwoy1AaTNZGDIElSht8I-gH&SEQ=20130505102117	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatron&PID=yT7fQn8tEKSe3JuAImtKswMnS5D&SEQ=20130505222911	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?SC=Author&SA=Barber%2C%20Mary%2C&PID=4haqvka8x3k0m02198whapWOs1nUZ&BROWSE=4&HC=7&SID=5	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&hd=1,1&CallBrowse=1&SEQ=20130505161307&PID=ui7r5cgPvjIsk3QPaK1jQKnXGfwB&SID=4	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatron&PID=IF4-Krc4H2pkwTf0-DBz6HERLsqf&SEQ=20130505210746	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=LWgPshI3Yi_qyQFRXKcum0Ypyo7Ym&SEQ=20130505174054	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=7&ti=1,7&HC=8&hd=0,0&Search%5FArg=cooling%20tower&Search%5FCode=TALL&CNT=50&PID=yQB672sNCq2KEAsD7Q3hsV9qZq_HI	2
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatronRequestBibLogon&PID=MJsI6MTNZq0vbzKALjDImHDbjWeDv&SEQ=20130505170601	2
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB8.4000.jpg	2
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?authenticate=Y&PID=uUeDJ1O3_WihAxnO120_BcY1cLq1&SEQ=20130505221533&PAGE=pbPatron	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB5.8697.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.8537.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=Fast+Food%2C+Fast+Talk&Search_Code=TALL&PID=tGS5GJ6_wD3VedJYlMR6OKboCNXvc&SEQ=20130505194004&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.24634.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=2&ti=1,2&CNT=25&Search%5FArg=ACM%20transactions%20on%20mathematical%20software&Search%5FCode=JALL&PID=b8VTUDvRKWLZy7oXRNE7LZOf5ChrO&SEQ=20130505191053&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?hd=0,0&PID=gzn_YJJcnzxoYi_QbL_863-ysXo&HEADBROWSE=0&HIST=0&SEQ=20130505223700&SID=2	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A0894531832&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?SAB1=spicy&BOOL1=all+of+these&FLD1=Keyword+Anywhere+%28GKEY%29&GRP1=AND+with+next+set&SAB2=chinese&BOOL2=all+of+these&FLD2=Keyword+Anywhere+%28GKEY%29&GRP2=AND+with+next+set&SAB3=culture&BOOL3=all+of+these&FLD3=Keyword+Anywhere+%28GKEY%29&GRP3=AND+with+next+set&PID=GKRvyxKSSNbLxtCZGsq0QWpfez9Hg&SEQ=20130505171535&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=First&SEQ=20130505115557&PID=43hiZlokVlZqGLUt8DjBPtNdezPbJ	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=angela+long&Search_Code=NAME_&PID=CNQ_R_LZyoM_Xd0zi3QCqvFY5Z7D1&SEQ=20130505184739&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=journal+of+the+royal+anthropological&Search_Code=JALL&PID=H61COYnRR2JlwOf7ryR6ORBjMkQ40&SEQ=20130505170055&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&ti=1,1&Search%5FArg=INTERNATIONAL%20JOURNAL%20OF%20MEDICINAL%20MUSHROOMS&Search%5FCode=JALL&CNT=50&PID=AhIoFZl5gAJtH9yq0jBNZRYFSqLra&SEQ=20130505204713&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?authenticate=Y&PID=5_d2uaOfvRrouNoUi1ucLmsCUPzX2&SEQ=20130505184242&PAGE=pbPatron	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=bbSearch&SEQ=20130505170917&PID=H0pwvipkMJAQonyJs3xpyrXsO66Ph	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?SAB1=sichuan&BOOL1=all+of+these&FLD1=Keyword+Anywhere+%28GKEY%29&GRP1=AND+with+next+set&SAB2=food&BOOL2=all+of+these&FLD2=Keyword+Anywhere+%28GKEY%29&GRP2=AND+with+next+set&SAB3=culture&BOOL3=all+of+these&FLD3=Keyword+Anywhere+%28GKEY%29&GRP3=AND+with+next+set&PID=uptMYTOn6HsNPXf7rZlXsNboC5aRb&SEQ=20130505171323&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB10.7698.jpg	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A62009650&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=tarrow+susan&Search_Code=NAME_&PID=FY5Sr_ABF4NsxvaBdVyAxsHFezPbJ&SEQ=20130505074905&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=FoxO+is+a+critical+regulator+of+stem+cell+maintenance+in+immortal+Hydra&Search_Code=TALL&PID=tVIsPYNUK-De6JiznAqyPWirDrSzg&SEQ=20130505105109&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A52000380&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB17.4641.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=Frederick+Hitz&Search_Code=NAME_&PID=u3FLj1CkbTf9Xat23ONbmkG3kMl3&SEQ=20130505153142&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=truong+vinh+ky&Search_Code=NAME_&PID=15IWaWL5vR3xAg7LzG5xcvazWOE&SEQ=20130505095617&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?authenticate=Y&PID=DlNKHsOY8ui-g-Co4xSpUhtVBoTar&SEQ=20130505172758&PAGE=pbPatron	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&SL=none&SAB1=+journal+kept+at+Nootka+Sound&BOOL1=as+a+phrase&FLD1=Keyword+Anywhere+%28GKEY%29&GRP1=AND+with+next+set&SAB2=&BOOL2=all+of+these&FLD2=Keyword+Anywhere+%28GKEY%29&GRP2=AND+with+next+set&SAB3=&BOOL3=all+of+these&FLD3=Keyword+Anywhere+%28GKEY%29&CNT=50	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=roberts%2C+moss&Search_Code=NAME_&PID=QtkRjvVIPf4i1aRCoAjMgUQ7L7f4K&SEQ=20130505125715&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A9780385349956&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB17.17356.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB9.31370.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB11.16050.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&SL=none&SAB1=Being+a+narrative+of+the+taking&BOOL1=as+a+phrase&FLD1=Keyword+Anywhere+%28GKEY%29&GRP1=AND+with+next+set&SAB2=&BOOL2=all+of+these&FLD2=Keyword+Anywhere+%28GKEY%29&GRP2=AND+with+next+set&SAB3=&BOOL3=all+of+these&FLD3=Keyword+Anywhere+%28GKEY%29&CNT=50	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A0827602375&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A3110161621&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.13647.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?BBID=926674&DB=local	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search%5FArg=tisserant&Search%5FCode=NAME%5F&CNT=50&PID=bKsetFFf5_0nD2q_wSKMDWqBmuqG&BROWSE=2&HC=7&SID=9	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v2=22&ti=1,22&SEQ=20130505210359&Search%5FArg=Hooker%2C%20Joseph&Search%5FCode=NAME%5F%2B&CNT=50&REC=0&RD=0&RC=0&PID=TTM45MkptVSbYl8ymdi1s8zQCnRK4&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB20.31370.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=bbSearch&SEQ=20130505110013&PID=b8VKOwqyQzVMb9Kde5SWKmlefPP6t	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&hd=1,1&CallBrowse=1&SEQ=20130505161245&PID=GdUJCgc4HQvOY8M49k6QfduDvRn&SID=3	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.24530.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=sbSearch&SEQ=20130505204320&PID=PYihzgMyO6rDLGaWxqesXWRvjbXzF	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=sbSearch&SEQ=20130505002101&PID=hsRnCWobBoOE0oNT1A_V0nYb9J2Fz	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=Ovid%3A+Myth+and+Metamorphosis&Search_Code=TALL&PID=lDvpW_rlVtQA_cyJsdJ6KTUH9JeYt&SEQ=20130505172359&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB32.25603.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.23937.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&Search_Arg=0973-4082&SL=None&Search_Code=KISN&CNT=10	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB16.14362.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=proquest+congressional+&Search_Code=TALL&PID=c45D4aZQ4zP1vDBzC2ecyTbeZnrl&SEQ=20130505154322&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?SC=CallNumber&SEQ=20130505113444&PID=lVUEDe7EdNZ13R1ako3fGgB2aXbPC&SA=HG1222+.E25	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?authenticate=Y&PID=6mpkedVuY8oU9k6Q4LvX7iCgAg8or&SEQ=20130505132828&PAGE=pbPatron	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=Exit&SEQ=20130505223929&PID=l11_9qCmu3G4KbEOVtm3TLHBGyc	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB13.10961.jpg	1
https://catalog.library.cornell.edu/kcgi-bin/kerbonly.cgi?PAGE=pbPatron&PID=CXa2NshtVS18yPr3mCISrC-u9Jex&SEQ=20130505224036	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=SAVEQUERY&PID=VKRWpumy4iujaTN-DG-gMc53O-IEi&SEQ=20130505132820	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB4.20029.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=First&SEQ=20130407220626&PID=WjCoKIpC6RyM1cnF9DkRnDQJmuWY	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=sbSearch&SEQ=20130505173423&PID=Wv-KFuLrHbOYeYc_WQaTwn9kr_pSB	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB39.13827.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB12.8697.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB9.4000.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v2=1&ti=1,1&SEQ=20130505200502&Search%5FArg=handbook%20of%20semiotics&Search%5FCode=TALL&CNT=50&PID=Z6GhbKA1aXEOVBtLDMTQl_a19kFG2&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A2011211111&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=cain+ralph+henry&Search_Code=NAME_&PID=uKWYkZ5tVlOvMY1nUXgZq-nAg3t8e&SEQ=20130505180610&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.16295.jpg	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A9781107009387&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB26.7847.jpg	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A77354344&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB2.3530.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&SL=none&ti=1,0&SAB1=Affecting%20Account%20of%20the%20Tragical%20Death%20of%20Major%20Swan&BOOL1=as%20a%20phrase&FLD1=Keyword%20Anywhere%20%28GKEY%29&GRP1=AND%20with%20next%20set&SAB2=&BOOL2=all%20of%20these&FLD2=Keyword%20Anywhere%20%28GKEY%29&GRP2=AND%20with%20next%20set&SAB3=&BOOL3=all%20of%20these&FLD3=Keyword%20Anywhere%20%28GKEY%29&CNT=50&SID=2	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=Exit&SEQ=20130505095150&PID=4qUsFXI3z4NTshBatWqL6TlMLcKg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&hd=1,1&CallBrowse=1&SEQ=20130505183806&PID=zNwZKff7CNg8TaIW3p7DvebH7h5fd&SID=3	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=LCCN%3A85003250&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/nph-proxy.cgi/000010A/http/books.google.com/books?bibkeys=ISBN%3A9780070153165&jscmd=viewapi&callback=listBookEntries	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?ti=1,0&BOOL1=as%20a%20phrase&FLD1=Keyword%20Anywhere%20%28GKEY%29&CNT=25%20records%20per%20page&SAB1=%28OCoLC%2931478309&PID=BeFk9xzwZN7CGIDeMQ3hsnceleH_B&SEQ=20130505114737&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=REQUESTBIB&SEQ=20130505095125&PID=N_1AwAEC5tkpI8TVoC-5sfMofGDo	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v2=4&ti=1,4&SEQ=20130505153551&SAB1=Heinz%20Heger&BOOL1=all%20of%20these&FLD1=Keyword%20Anywhere%20%28GKEY%29&GRP1=AND%20with%20next%20set&SAB2=&BOOL2=all%20of%20these&FLD2=Keyword%20Anywhere%20%28GKEY%29&GRP2=AND%20with%20next%20set&SAB3=&BOOL3=all%20of%20these&FLD3=Keyword%20Anywhere%20%28GKEY%29&CNT=50&PID=Hypa1CjLCQ3UFIj1o4OLpyauzV9j&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?Search_Arg=protein&Search_Code=JALL&PID=ndBAlZjQx3RvTwoe-mPQjupTrTZ6&SEQ=20130505082535&CNT=50&HIST=1	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?PAGE=bbSearch&SEQ=20130505171519&PID=8fVJkd0vQ0_ManVeYglNST4iZ5hws	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v2=1&ti=1,1&SEQ=20130505145022&Search%5FArg=turbott%20wolfe&Search%5FCode=TALL&CNT=50&PID=wSK2DyYRpBhMx87Rs_HUoyDIEzz1G&SID=2	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?BBID=817271&DB=local	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB1.4664.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=3&ti=1,3&Search%5FArg=bulletin%20of%20the%20american%20schools&Search%5FCode=TALL&CNT=50&PID=VS10t0oxyGzQmIGyXvtcxFhVzeJV&SEQ=20130505222203&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB14.19216.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=3&ti=1,3&Search%5FArg=greek%20Magical&Search%5FCode=TALL&CNT=50&PID=fggZHcKGf8bSnC5f3RxZEiq34iJ&SEQ=20130505090200&SID=5	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB14.5415.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=4&ti=1,4&SL=B&DATE=1997&DTBL=E&DATE2=&PID=md0nE3gKUGagZGhaTobk3sNMjb4Qm&SEQ=20130505122429&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.10961.jpg	1
https://catalog.library.cornell.edu/gb6.html?bib_key=ISBN:9780393077759&limit=Select%20chapters%20available	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB9.17664.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v1=1&ti=1,1&Search%5FArg=UNDEX&Search%5FCode=TALL&CNT=50&PID=9VD5qpKAj6hcv_HryqHYqdVWH--F&SEQ=20130505220604&SID=2	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?SC=Subject&SEQ=20130505212351&PID=fahdselv5SFYtVS5h35D-zrY0Vxe&SA=Children+(International+law)	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?DB=local&Search_Arg=0022-0272&SL=None&Search_Code=KISN&CNT=10	1
https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?v2=1&ti=1,1&SEQ=20130505091354&Search%5FArg=pathet%20lao%20and%20the%20politics%20of%20reconciliation&Search%5FCode=TALL&CNT=50&PID=j6h4NV3Ow_MJOW_wf8wZEHqJKWu6&SID=1	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB5.5006.jpg	1
https://catalog.library.cornell.edu/cgi-bin/Ptmb.cgi?fn=THUMB3.4846.jpg	1
